PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2009-11-1,16,13,7,3,2,2,57,54,51,,,,10.0,7.0,4.0,6,4,,0.0,,,-1
2009-11-2,6,5,4,4,3,2,91,77,64,,,,10.0,7.0,4.0,11,4,,0.0,8,,-1
2009-11-3,11,8,4,2,1,0,71,53,44,,,,10.0,7.0,4.0,13,3,,0.0,,,-1
2009-11-4,12,10,6,2,1,0,64,49,40,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2009-11-5,12,9,6,2,1,-1,64,44,34,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2009-11-6,16,12,9,5,2,-1,45,40,36,,,,10.0,8.0,4.0,9,6,,0.0,,,-1
2009-11-7,16,12,7,5,3,0,50,42,35,,,,10.0,7.0,4.0,9,2,,0.0,,,-1
2009-11-8,,,,,,,,,,,,,,,,,,,,,,
2009-11-9,,,,,,,,,,,,,,,,,,,,,,
2009-11-10,,,,,,,,,,,,,,,,,,,,,,
2009-11-11,,,,,,,,,,,,,,,,,,,,,,
2009-11-12,,,,,,,,,,,,,,,,,,,,,,
2009-11-13,,,,,,,,,,,,,,,,,,,,,,
2009-11-14,,,,,,,,,,,,,,,,,,,,,,
2009-11-15,,,,,,,,,,,,,,,,,,,,,,
2009-11-16,,,,,,,,,,,,,,,,,,,,,,
2009-11-17,,,,,,,,,,,,,,,,,,,,,,
2009-11-18,,,,,,,,,,,,,,,,,,,,,,
2009-11-19,,,,,,,,,,,,,,,,,,,,,,
2009-11-20,,,,,,,,,,,,,,,,,,,,,,
2009-11-21,,,,,,,,,,,,,,,,,,,,,,
2009-11-22,,,,,,,,,,,,,,,,,,,,,,
2009-11-23,,,,,,,,,,,,,,,,,,,,,,
2009-11-24,,,,,,,,,,,,,,,,,,,,,,
2009-11-25,,,,,,,,,,,,,,,,,,,,,,
2009-11-26,,,,,,,,,,,,,,,,,,,,,,
2009-11-27,,,,,,,,,,,,,,,,,,,,,,
2009-11-28,,,,,,,,,,,,,,,,,,,,,,
2009-11-29,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,
