PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2009-3-1,12,10,8,-1,-9,-14,27,16,6,,,,10.0,7.0,4.0,6,4,,0.0,8,,-1
2009-3-2,17,14,10,-1,-1,-2,28,24,18,,,,10.0,7.0,4.0,6,3,,0.0,8,,-1
2009-3-3,14,11,8,6,2,-1,76,49,31,,,,10.0,5.5,4.0,18,8,,9.0,8,Rain-Thunderstorm,-1
2009-3-4,10,9,8,8,5,0,100,76,47,,,,10.0,4.5,0.1,6,3,,19.0,8,Fog-Hail-Thunderstorm,-1
2009-3-5,14,11,8,3,1,-1,44,37,30,,,,10.0,8.0,4.0,9,3,,0.0,,,-1
2009-3-6,14,11,8,-3,-5,-8,30,20,13,,,,10.0,7.0,4.0,9,7,,0.0,,,-1
2009-3-7,13,10,6,3,0,-1,61,46,31,,,,10.0,7.0,4.0,9,7,,3.0,,Rain,-1
2009-3-8,12,10,6,2,0,-2,44,42,35,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2009-3-9,10,8,7,0,-2,-5,50,41,22,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2009-3-10,13,10,6,1,-1,-5,48,39,34,,,,10.0,7.0,4.0,9,4,,0.0,,,-1
2009-3-11,16,10,5,-3,-9,-14,33,16,4,,,,10.0,7.0,4.0,17,11,,0.0,,,-1
2009-3-12,18,15,12,-0,-7,-14,20,12,7,,,,10.0,7.0,4.0,9,5,,0.0,,,-1
2009-3-13,18,14,11,-0,-4,-9,25,18,12,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2009-3-14,17,14,10,5,-1,-7,32,26,14,,,,10.0,8.5,4.0,11,4,,0.0,,,-1
2009-3-15,18,15,12,-4,-6,-8,17,14,12,,,,10.0,7.0,4.0,9,7,,0.0,,,-1
2009-3-16,17,14,12,1,-2,-7,27,21,14,,,,10.0,6.0,4.0,13,8,,0.0,,,-1
2009-3-17,17,14,11,4,0,-3,37,28,24,,,,10.0,7.0,4.0,9,7,,0.0,,,-1
2009-3-18,14,12,9,5,-1,-7,69,34,16,,,,10.0,7.0,4.0,9,6,,1.0,8,Rain,-1
2009-3-19,16,12,9,6,4,2,69,49,30,,,,10.0,7.0,4.0,9,6,,2.0,,Rain,-1
2009-3-20,12,10,8,4,3,2,72,55,36,,,,10.0,5.5,4.0,9,5,,6.0,8,,-1
2009-3-21,10,8,6,7,3,-2,72,61,32,,,,10.0,7.0,4.0,6,5,,0.0,,,-1
2009-3-22,13,12,10,-1,-5,-7,29,20,17,,,,10.0,7.0,4.0,9,6,,0.0,8,,-1
2009-3-23,14,12,10,2,-1,-5,32,28,23,,,,10.0,7.0,4.0,6,3,,0.0,8,,-1
2009-3-24,11,8,3,4,3,1,92,68,39,,,,10.0,5.5,4.0,9,8,,13.0,8,Rain,-1
2009-3-25,6,4,3,5,4,2,92,91,90,,,,4.0,4.0,4.0,6,3,,44.0,8,,-1
2009-3-26,13,8,4,7,5,2,85,72,50,,,,10.0,7.0,4.0,6,3,,0.0,,,-1
2009-3-27,11,10,6,7,5,3,84,73,53,,,,10.0,8.0,4.0,9,6,,17.0,8,,-1
2009-3-28,12,10,8,8,3,-1,84,54,34,,,,10.0,7.0,4.0,17,10,,0.0,8,,-1
2009-3-29,8,7,6,6,5,3,99,86,65,,,,10.0,4.5,0.1,13,10,,13.0,8,Fog-Rain,-1
2009-3-30,14,10,6,8,6,3,72,63,45,,,,10.0,8.5,4.0,22,11,,0.0,,,-1
2009-3-31,16,13,10,5,-1,-8,35,26,10,,,,10.0,7.0,4.0,18,12,,0.0,,,-1
