PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-10-1,25,20,14,12,5,-6,48,30,12,,,,10.0,7.4,4.0,7,6,,0.0,,,-1
2015-10-2,24,18,13,12,5,-5,43,30,14,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2015-10-3,24,19,14,12,7,1,43,34,24,,,,10.0,8.0,4.0,4,1,,0.0,,,-1
2015-10-4,23,18,13,16,10,5,78,50,31,,,,10.0,8.0,4.0,4,1,,0.0,,,-1
2015-10-5,23,18,13,14,10,8,67,52,39,,,,10.0,6.6,4.0,4,0,,0.0,,,-1
2015-10-6,23,18,14,16,11,8,68,58,43,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2015-10-7,23,18,12,14,10,7,68,51,42,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2015-10-8,24,19,14,14,10,7,52,46,38,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2015-10-9,24,18,13,14,10,7,69,52,42,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2015-10-10,19,16,13,16,13,8,80,68,52,,,,10.0,5.5,4.0,7,3,,0.0,,,-1
2015-10-11,20,16,13,17,14,12,86,76,69,,,,10.0,6.3,4.0,7,4,,0.0,,,-1
2015-10-12,21,17,13,18,14,12,81,77,68,,,,10.0,4.3,0.1,7,4,,0.0,8,,-1
2015-10-13,19,16,13,16,14,11,90,82,68,,,,4.0,1.9,0.1,7,2,,0.0,8,,-1
2015-10-14,16,13,10,12,9,6,88,63,47,,,,10.0,6.0,0.1,15,7,,20.0,8,Rain,-1
2015-10-15,21,16,10,12,9,5,68,57,45,,,,10.0,6.6,4.0,7,2,,0.0,,,-1
2015-10-16,21,16,12,13,9,5,74,60,45,,,,10.0,6.4,4.0,7,2,,0.0,,,-1
2015-10-17,22,18,14,14,10,4,69,53,37,,,,10.0,7.0,4.0,11,7,,0.0,,,-1
2015-10-18,21,18,12,13,10,5,95,70,45,,,,10.0,4.8,0.5,11,6,,2.0,8,Rain-Thunderstorm,-1
2015-10-19,13,10,8,10,9,8,92,82,77,,,,10.0,6.5,2.0,11,7,,54.0,8,Rain,-1
2015-10-20,17,12,6,11,7,3,77,58,34,,,,10.0,6.6,1.0,4,1,,22.0,8,Rain-Thunderstorm,-1
2015-10-21,20,14,7,8,5,2,77,46,32,,,,10.0,6.6,1.0,7,2,,22.0,8,Rain-Thunderstorm,-1
2015-10-22,20,14,9,8,5,2,55,38,4,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2015-10-23,20,16,11,10,5,-1,57,42,25,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2015-10-24,13,12,8,7,4,1,93,56,34,,,,10.0,8.0,4.0,7,4,,6.0,8,Rain,-1
2015-10-25,7,6,5,6,5,4,98,85,81,,,,10.0,3.3,0.1,11,6,,55.0,8,Rain-Hail-Thunderstorm,-1
2015-10-26,8,6,3,6,5,3,94,84,72,,,,10.0,4.0,0.1,11,7,,39.0,8,Rain-Hail-Thunderstorm,-1
2015-10-27,15,8,2,7,1,-4,63,43,30,,,,10.0,7.4,4.0,20,8,,2.0,8,,-1
2015-10-28,19,11,3,4,-2,-7,50,28,14,,,,10.0,6.6,4.0,13,6,,0.0,,,-1
2015-10-29,18,10,3,8,3,-3,56,40,20,,,,10.0,7.4,4.0,7,3,,0.0,,,-1
2015-10-30,17,12,8,9,6,4,77,62,43,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2015-10-31,18,13,8,7,5,2,76,48,35,,,,10.0,7.0,4.0,11,4,,0.0,,,-1
