PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2009-2-1,12,9,6,3,-7,-15,41,23,10,,,,10.0,6.0,4.0,13,8,,0.0,,,-1
2009-2-2,12,10,8,-1,-7,-11,35,21,13,,,,10.0,7.0,4.0,13,7,,0.0,8,,-1
2009-2-3,8,6,4,3,-0,-2,61,51,43,,,,10.0,7.0,4.0,6,5,,0.0,8,,-1
2009-2-4,8,7,6,-2,-3,-4,38,36,35,,,,10.0,7.0,4.0,13,10,,0.0,8,,-1
2009-2-5,2,1,0,1,1,0,99,93,81,,,,4.0,2.5,0.1,9,4,,29.0,8,Snow,-1
2009-2-6,3,2,0,0,-1,-4,99,75,49,,,,10.0,6.5,2.0,17,4,,5.0,,,-1
2009-2-7,9,4,0,-2,-5,-7,88,45,21,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2009-2-8,12,7,2,-1,-4,-8,70,33,16,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2009-2-9,10,8,7,-1,-5,-8,43,29,17,,,,10.0,7.0,4.0,17,10,,0.0,,,-1
2009-2-10,4,4,3,3,1,-1,100,78,49,,,,10.0,5.5,4.0,30,18,,5.0,8,Rain,-1
2009-2-11,7,4,2,3,2,0,100,77,63,,,,10.0,6.0,0.0,9,4,,3.0,8,Fog,-1
2009-2-12,7,6,4,4,1,-1,81,65,52,,,,10.0,7.0,4.0,9,3,,0.0,8,,-1
2009-2-13,5,4,2,3,1,1,92,80,56,,,,10.0,5.5,4.0,37,21,,5.0,8,Rain,-1
2009-2-14,6,3,0,3,2,0,100,86,81,,,,10.0,6.0,0.1,13,6,,8.0,8,Snow,-1
2009-2-15,9,6,3,8,2,-1,100,66,36,,,,10.0,7.0,4.0,6,4,,0.0,,,-1
2009-2-16,10,8,6,2,-1,-2,48,41,28,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2009-2-17,10,8,6,4,0,-2,62,49,34,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2009-2-18,12,9,6,0,-3,-7,42,33,14,,,,10.0,7.0,4.0,9,5,,0.0,,,-1
2009-2-19,14,11,5,2,-2,-6,68,39,13,,,,10.0,7.0,4.0,9,2,,0.0,8,Rain,-1
2009-2-20,5,3,2,2,1,0,98,87,71,,,,10.0,3.4,0.1,9,7,,11.0,8,Fog-Rain-Snow-Thunderstorm,-1
2009-2-21,11,8,4,0,-3,-5,53,40,30,,,,10.0,7.0,4.0,93,22,,1.0,8,,-1
2009-2-22,11,8,4,0,-4,-12,74,40,14,,,,10.0,8.5,4.0,9,7,,0.0,8,Rain,-1
2009-2-23,7,6,6,3,2,1,81,66,57,,,,10.0,7.0,4.0,9,6,,2.0,,,-1
2009-2-24,10,8,5,4,2,-2,72,60,47,,,,10.0,7.0,4.0,9,6,,8.0,,,-1
2009-2-25,9,6,4,-1,-4,-8,62,39,26,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2009-2-26,10,7,4,-4,-8,-13,46,25,9,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2009-2-27,10,7,4,-7,-9,-10,31,20,11,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2009-2-28,11,8,4,-7,-10,-14,32,18,10,,,,10.0,7.0,4.0,9,5,,0.0,,,-1
