PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2013-12-1,18,12,6,0,-1,-3,56,37,18,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2013-12-2,13,10,6,-1,-2,-4,49,35,29,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2013-12-3,14,10,7,2,-1,-4,54,38,23,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2013-12-4,16,10,5,0,-2,-4,47,32,24,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2013-12-5,17,12,6,-1,-3,-4,35,26,17,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2013-12-6,18,14,11,-1,-4,-7,27,20,16,,,,10.0,7.0,4.0,11,7,,0.0,,,-1
2013-12-7,14,12,9,0,-2,-4,39,31,25,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2013-12-8,14,11,8,4,1,-2,62,44,35,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-12-9,12,10,6,3,1,-1,61,50,41,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2013-12-10,13,10,6,2,0,-1,56,48,38,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2013-12-11,7,6,4,2,-0,-2,72,58,47,,,,10.0,7.0,4.0,7,2,,4.0,8,,-1
2013-12-12,13,8,4,0,-1,-3,71,48,25,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2013-12-13,16,10,4,-1,-6,-10,62,25,10,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2013-12-14,17,14,11,-10,-10,-11,12,9,7,,,,10.0,6.0,4.0,26,20,,0.0,,,-1
2013-12-15,16,14,10,-3,-6,-8,22,17,15,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2013-12-16,17,12,8,2,-3,-8,38,26,17,,,,10.0,5.5,4.0,4,2,,0.0,,,-1
2013-12-17,15,10,4,5,-3,-8,63,32,18,,,,10.0,6.6,4.0,7,4,,0.0,,,-1
2013-12-18,12,8,3,-1,-4,-7,55,34,19,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-12-19,9,5,1,2,-1,-3,62,55,47,,,,10.0,5.0,4.0,4,2,,0.0,,,-1
2013-12-20,10,6,2,0,-2,-4,61,51,32,,,,10.0,7.0,4.0,102,11,,0.0,,,-1
2013-12-21,8,4,0,0,-2,-5,100,60,34,,,,10.0,7.0,4.0,4,2,,8.0,8,Snow,-1
2013-12-22,5,2,-2,1,-2,-4,88,77,63,,,,10.0,5.8,0.1,4,2,,0.0,8,,-1
2013-12-23,8,4,-1,0,-1,-3,76,64,48,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-12-24,6,3,0,1,-1,-3,87,73,61,,,,10.0,5.2,0.1,11,6,,0.0,8,,-1
2013-12-25,9,4,0,-1,-4,-6,76,44,21,,,,10.0,7.0,4.0,11,6,,0.0,,,-1
2013-12-26,10,6,1,-1,-5,-7,47,39,31,,,,10.0,6.6,4.0,7,4,,0.0,,,-1
2013-12-27,7,2,-2,-3,-5,-6,68,46,36,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2013-12-28,5,0,-4,-4,-6,-8,67,52,27,,,,10.0,6.3,4.0,7,3,,0.0,,,-1
2013-12-29,6,2,-3,-2,-4,-7,88,64,46,,,,10.0,7.0,4.0,11,3,,0.0,,,-1
2013-12-30,5,2,-1,-2,-3,-6,88,69,33,,,,10.0,8.0,4.0,22,9,,0.0,,,-1
2013-12-31,-1,-2,-5,-5,-8,-12,70,58,42,,,,10.0,4.8,4.0,15,9,,3.0,8,,-1
