PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2012-10-1,24,19,14,12,9,4,53,42,28,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2012-10-2,23,19,15,13,9,5,58,45,32,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-10-3,23,18,14,11,9,6,63,50,40,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-4,22,18,14,13,10,7,67,54,43,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-5,22,18,13,10,7,3,56,45,32,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-6,22,18,14,11,8,5,54,46,40,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-7,22,18,13,11,8,4,57,45,35,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2012-10-8,22,18,14,10,8,5,56,48,35,,,,10.0,7.0,4.0,4,4,,0.0,,,-1
2012-10-9,21,17,13,13,9,5,54,50,47,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-10,21,17,13,12,8,5,58,52,49,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-11,21,17,13,9,6,3,55,44,30,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2012-10-12,21,16,12,9,7,5,49,44,35,,,,10.0,8.0,4.0,7,7,,0.0,,,-1
2012-10-13,21,16,12,8,6,4,50,42,34,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2012-10-14,19,16,12,10,6,3,58,48,43,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2012-10-15,12,10,8,8,6,3,93,71,45,,,,10.0,7.0,4.0,7,5,,9.0,8,,-1
2012-10-16,10,9,8,6,5,5,84,70,63,,,,10.0,6.0,4.0,15,12,,0.0,8,,-1
2012-10-17,19,14,9,8,6,5,69,56,36,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-10-18,20,15,10,9,6,4,63,54,28,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-19,20,15,10,8,7,6,84,60,29,,,,10.0,7.0,4.0,11,3,,0.0,8,,-1
2012-10-20,11,9,7,7,5,4,81,72,69,,,,10.0,7.0,4.0,18,12,,6.0,8,Rain,-1
2012-10-21,17,13,9,8,6,3,77,61,51,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-10-22,18,14,10,3,2,2,55,41,24,,,,10.0,6.0,4.0,4,4,,0.8,,,-1
2012-10-23,16,12,8,5,2,-1,54,46,37,,,,10.0,7.0,4.0,18,8,,2.0,,Thunderstorm,-1
2012-10-24,15,11,7,6,4,-1,63,51,42,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-10-25,17,14,10,5,4,2,52,42,31,,,,10.0,8.0,4.0,4,1,,0.0,,,-1
2012-10-26,17,12,8,6,4,1,58,49,39,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-10-27,18,14,9,7,5,2,69,55,39,,,,10.0,7.0,4.0,11,6,,0.0,,,-1
2012-10-28,17,12,8,8,5,3,64,56,43,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-10-29,21,14,8,10,6,2,62,52,38,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2012-10-30,21,14,8,9,5,2,57,51,35,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2012-10-31,20,14,8,11,8,3,68,59,40,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
