PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2013-5-1,20,16,12,7,2,0,38,34,30,,,,10.0,7.0,4.0,22,11,,0.0,,Thunderstorm,-1
2013-5-2,21,17,13,6,2,-1,32,26,18,,,,10.0,7.0,4.0,18,12,,0.0,,,-1
2013-5-3,23,18,14,6,2,-1,26,22,18,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-5-4,23,20,16,9,5,-0,37,30,22,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2013-5-5,17,16,14,5,4,3,41,36,33,,,,10.0,8.0,4.0,11,10,,1.0,8,,-1
2013-5-6,23,18,14,10,6,4,41,35,29,,,,10.0,7.0,4.0,11,3,,0.0,,,-1
2013-5-7,22,19,16,10,6,4,35,33,31,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2013-5-8,22,18,15,8,6,3,36,32,26,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2013-5-9,23,19,15,8,5,3,37,29,25,,,,10.0,7.0,4.0,11,2,,0.0,,,-1
2013-5-10,25,25,16,5,4,4,34,26,17,,,,10.0,7.0,4.0,15,5,,0.0,8,,-1
2013-5-11,20,18,15,8,4,2,34,31,27,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2013-5-12,15,12,10,10,8,4,92,72,37,,,,10.0,7.0,4.0,7,3,,10.0,8,Rain,-1
2013-5-13,19,14,9,11,9,6,77,63,48,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2013-5-14,21,16,12,10,8,4,70,48,40,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2013-5-15,23,18,12,9,7,4,47,36,26,,,,10.0,7.0,4.0,11,4,,0.0,,,-1
2013-5-16,25,21,17,8,4,-0,29,22,15,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2013-5-17,26,22,18,8,5,-0,22,21,19,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-5-18,29,24,20,8,4,-1,20,16,13,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2013-5-19,29,26,22,7,5,2,23,18,15,,,,10.0,6.0,4.0,11,11,,0.0,,,-1
2013-5-20,28,24,20,9,6,5,27,21,16,,,,10.0,8.0,4.0,15,10,,0.0,,,-1
2013-5-21,30,26,21,7,5,3,19,18,15,,,,10.0,5.5,4.0,7,6,,0.0,,,-1
2013-5-22,30,26,22,6,5,4,21,18,16,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-5-23,31,27,23,6,4,0,20,15,12,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2013-5-24,32,28,23,9,6,2,23,17,14,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2013-5-25,28,26,21,10,7,2,35,25,15,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2013-5-26,20,19,15,10,8,6,49,42,34,,,,10.0,6.0,4.0,17,7,,27.0,8,,-1
2013-5-27,23,19,15,12,9,6,46,40,36,,,,10.0,7.0,4.0,15,9,,1.0,,,-1
2013-5-28,21,18,15,8,6,4,42,36,31,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2013-5-29,21,18,14,6,5,3,41,35,26,,,,10.0,7.0,4.0,7,5,,0.5,,,-1
2013-5-30,26,20,14,8,5,2,35,27,18,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2013-5-31,27,22,16,10,7,3,31,25,21,,,,10.0,8.0,4.0,7,4,,0.0,,,-1
