PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2016-7-1,27,22,17,21,17,14,85,67,43,,,,10.0,6.0,4.0,7,3,,16.0,,,-1
2016-7-2,25,20,16,20,18,14,95,85,71,,,,4.0,3.0,0.1,7,2,,1.0,8,Rain,-1
2016-7-3,22,19,16,18,17,16,100,92,83,,,,10.0,2.8,0.1,4,2,,10.0,8,Rain,-1
2016-7-4,24,20,16,22,18,16,91,86,73,,,,10.0,2.3,0.1,4,1,,0.0,8,,-1
2016-7-5,25,20,16,21,19,16,89,82,71,,,,10.0,4.7,0.1,4,3,,1.0,8,,-1
2016-7-6,24,20,16,18,16,14,78,71,63,,,,10.0,6.6,4.0,4,2,,25.0,8,,-1
2016-7-7,25,20,15,20,17,12,81,74,64,,,,10.0,5.8,0.1,4,3,,0.0,8,,-1
2016-7-8,25,22,18,21,17,12,86,76,59,,,,10.0,6.0,4.0,18,4,,33.0,,Thunderstorm,-1
2016-7-9,24,19,14,18,15,11,89,67,49,,,,10.0,5.2,0.2,15,6,,5.0,8,Thunderstorm,-1
2016-7-10,25,20,16,20,16,12,81,68,57,,,,10.0,7.0,4.0,7,5,,12.0,,Thunderstorm,-1
2016-7-11,25,20,15,19,17,12,89,78,57,,,,10.0,7.0,4.0,7,1,,9.0,8,Rain-Thunderstorm,-1
2016-7-12,22,20,17,21,19,18,95,89,88,,,,4.0,1.2,0.1,4,0,,7.0,8,,-1
2016-7-13,23,20,17,21,19,16,95,91,86,,,,0.1,0.1,0.1,4,0,,0.5,8,,-1
2016-7-14,22,20,18,20,18,18,96,91,88,,,,1.0,0.2,0.1,7,1,,0.0,8,Thunderstorm,-1
2016-7-15,23,20,17,21,18,16,96,88,83,,,,10.0,2.2,0.1,7,1,,11.0,8,,-1
2016-7-16,23,20,17,19,18,16,90,82,71,,,,10.0,3.7,0.1,7,2,,0.0,8,Rain,-1
2016-7-17,21,20,18,19,17,15,90,83,78,,,,4.0,2.1,0.1,4,3,,5.0,8,,-1
2016-7-18,22,18,15,18,16,13,96,81,63,,,,10.0,3.8,0.1,7,2,,5.0,8,Rain,-1
2016-7-19,25,20,15,18,15,12,80,70,58,,,,10.0,5.7,4.0,4,3,,0.0,,,-1
2016-7-20,25,20,16,21,17,13,89,73,47,,,,10.0,5.8,0.1,7,3,,0.0,8,,-1
2016-7-21,23,20,17,21,18,15,88,82,75,,,,10.0,4.3,0.1,4,3,,6.0,8,,-1
2016-7-22,23,19,15,18,16,13,96,79,62,,,,10.0,7.0,4.0,7,5,,12.0,8,Rain-Thunderstorm,-1
2016-7-23,24,20,16,20,17,14,86,78,73,,,,10.0,5.8,0.1,4,1,,8.0,8,,-1
2016-7-24,22,19,16,21,18,14,89,84,74,,,,4.0,1.2,0.1,7,2,,0.0,8,,-1
2016-7-25,24,20,16,20,18,16,95,83,71,,,,10.0,5.8,0.0,7,4,,10.0,8,Rain-Thunderstorm,-1
2016-7-26,23,18,14,21,17,13,86,81,72,,,,10.0,6.6,4.0,7,4,,39.0,8,Rain-Thunderstorm,-1
2016-7-27,19,17,15,17,16,13,92,87,69,,,,10.0,4.5,0.1,7,5,,33.0,8,Rain-Thunderstorm,-1
2016-7-28,20,17,14,19,17,14,92,87,78,,,,10.0,2.3,0.1,7,2,,0.0,8,,-1
2016-7-29,21,18,15,20,18,15,90,88,83,,,,10.0,3.3,0.1,4,0,,0.0,8,,-1
2016-7-30,22,18,14,19,17,15,90,83,68,,,,10.0,5.8,0.1,0,0,,4.0,8,,-1
2016-7-31,22,18,15,19,16,14,82,76,67,,,,10.0,3.7,0.1,4,0,,0.0,8,,-1
