PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-7-1,22,18,15,16,15,13,83,71,59,,,,10.0,6.3,4.0,4,0,,3.0,8,Rain-Thunderstorm,-1
2015-7-2,22,18,15,18,16,14,90,78,68,,,,10.0,6.3,0.1,4,1,,17.0,8,Rain,-1
2015-7-3,24,20,15,18,16,14,78,70,62,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2015-7-4,25,21,17,20,18,16,78,74,68,,,,10.0,7.0,4.0,4,2,,0.0,8,,-1
2015-7-5,26,22,19,22,19,15,83,75,63,,,,10.0,7.0,4.0,4,2,,0.0,8,,-1
2015-7-6,24,20,16,20,18,14,94,85,71,,,,10.0,4.2,0.1,4,2,,49.0,8,Thunderstorm,-1
2015-7-7,20,19,18,18,18,17,96,93,88,,,,4.0,1.0,0.1,0,0,,35.0,8,Thunderstorm,-1
2015-7-8,20,18,17,18,17,16,96,91,88,,,,4.0,0.6,0.1,4,0,,3.0,8,,-1
2015-7-9,20,18,16,18,17,15,96,88,83,,,,10.0,1.7,0.1,4,2,,7.0,8,Rain,-1
2015-7-10,19,16,15,17,15,12,96,81,72,,,,10.0,4.7,0.1,7,3,,21.0,8,Rain-Thunderstorm,-1
2015-7-11,19,18,16,17,16,15,92,91,88,,,,10.0,3.5,0.1,0,0,,31.0,8,,-1
2015-7-12,18,16,14,16,15,13,92,89,80,,,,10.0,3.2,0.1,15,4,,25.0,8,Rain,-1
2015-7-13,21,19,17,18,17,15,89,83,78,,,,10.0,5.6,0.1,7,3,,0.0,8,,-1
2015-7-14,23,20,17,21,18,16,90,89,88,,,,10.0,3.7,0.1,7,3,,0.0,8,,-1
2015-7-15,22,20,17,19,18,18,89,85,77,,,,10.0,4.7,0.1,4,1,,0.0,8,,-1
2015-7-16,24,21,18,23,21,18,91,86,76,,,,10.0,3.5,0.1,7,3,,5.0,8,Rain-Thunderstorm,-1
2015-7-17,18,18,18,18,17,15,100,91,79,,,,10.0,4.5,0.1,7,5,,9.0,8,Rain,-1
2015-7-18,20,18,16,19,16,14,90,87,85,,,,4.0,0.8,0.1,7,2,,22.0,8,,-1
2015-7-19,18,,18,16,16,16,84,84,84,,,,4.0,4.0,4.0,4,4,,3.0,8,,-1
2015-7-20,18,18,18,17,16,16,91,87,83,,,,4.0,4.0,4.0,4,1,,40.0,,,-1
2015-7-21,22,20,18,21,19,16,88,86,83,,,,4.0,1.4,0.1,7,4,,0.0,8,,-1
2015-7-22,22,19,16,20,18,17,96,89,83,,,,4.0,1.0,0.1,4,2,,24.0,8,Rain,-1
2015-7-23,23,20,16,21,18,16,94,90,83,,,,10.0,2.0,0.1,4,0,,31.0,8,,-1
2015-7-24,22,20,17,20,19,17,95,87,77,,,,10.0,2.3,0.1,4,1,,10.0,8,,-1
2015-7-25,18,18,17,18,16,13,100,86,67,,,,10.0,2.3,0.1,7,4,,61.0,8,Rain,-1
2015-7-26,23,20,16,20,18,15,83,76,66,,,,10.0,4.0,0.1,7,4,,0.0,8,,-1
2015-7-27,21,18,16,19,17,15,96,87,78,,,,10.0,3.0,0.1,4,1,,11.0,8,Rain,-1
2015-7-28,24,20,17,20,17,14,88,84,74,,,,4.0,1.6,0.1,7,4,,0.0,8,,-1
2015-7-29,21,19,17,19,18,17,96,90,88,,,,4.0,0.5,0.1,4,1,,0.0,8,,-1
2015-7-30,20,18,16,19,18,17,96,94,89,,,,4.0,0.5,0.1,0,0,,111.0,8,Rain,-1
2015-7-31,18,,18,17,17,17,96,96,96,,,,0.1,0.1,0.1,0,0,,0.0,8,,-1
