PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2014-12-1,16,11,6,2,-2,-7,64,33,17,,,,10.0,7.0,4.0,15,2,,0.0,,,-1
2014-12-2,17,12,6,-2,-6,-12,35,18,9,,,,10.0,7.0,4.0,11,7,,0.0,,,-1
2014-12-3,16,11,6,-4,-6,-10,26,19,14,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-4,16,12,7,0,-5,-9,30,22,14,,,,10.0,7.0,4.0,11,4,,0.0,,,-1
2014-12-5,15,12,8,-1,-5,-7,37,25,16,,,,10.0,6.4,4.0,7,3,,0.0,,,-1
2014-12-6,15,12,8,4,-4,-8,58,29,14,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-7,16,11,6,0,-3,-10,41,28,15,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-8,14,9,4,-3,-6,-8,35,24,16,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2014-12-9,12,9,5,-1,-5,-9,43,30,20,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2014-12-10,12,7,2,-2,-6,-10,42,28,21,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-11,12,6,0,-5,-11,-18,44,18,6,,,,10.0,7.0,4.0,13,6,,0.0,,,-1
2014-12-12,12,6,-1,-11,-14,-17,16,12,7,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-13,12,6,-1,-2,-8,-13,52,26,11,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-14,6,2,-2,3,-2,-9,90,65,29,,,,4.0,2.3,0.1,4,2,,0.0,8,,-1
2014-12-15,8,3,-2,3,-0,-5,92,71,40,,,,10.0,4.0,0.1,4,0,,0.0,8,,-1
2014-12-16,11,5,-1,0,-2,-5,76,51,34,,,,10.0,4.8,4.0,4,0,,0.0,,,-1
2014-12-17,15,7,-1,2,-3,-7,52,38,11,,,,10.0,7.0,4.0,4,0,,0.0,,,-1
2014-12-18,17,8,0,0,-3,-6,47,32,18,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2014-12-19,12,8,3,-6,-9,-11,29,18,11,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2014-12-20,14,8,3,-4,-10,-14,20,14,10,,,,10.0,7.4,4.0,4,1,,0.0,,,-1
2014-12-21,13,10,6,1,-8,-13,35,18,11,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2014-12-22,8,6,4,-4,-7,-12,32,25,15,,,,10.0,6.6,4.0,4,1,,0.0,8,,-1
2014-12-23,6,3,0,-4,-6,-8,38,30,23,,,,10.0,8.0,4.0,7,4,,0.0,,,-1
2014-12-24,10,5,0,-1,-5,-9,44,32,22,,,,10.0,7.4,4.0,7,3,,0.0,,,-1
2014-12-25,12,6,1,-3,-7,-13,44,27,13,,,,10.0,7.0,4.0,63,11,,0.0,,,-1
2014-12-26,10,5,0,-5,-11,-15,44,20,7,,,,10.0,7.0,4.0,17,7,,0.0,,,-1
2014-12-27,13,6,0,-6,-16,-34,22,12,4,,,,10.0,7.0,4.0,30,11,,0.0,,,-1
2014-12-28,14,7,0,-2,-10,-23,31,17,4,,,,10.0,8.0,4.0,4,3,,0.0,,,-1
2014-12-29,12,6,0,-2,-9,-14,39,23,10,,,,10.0,6.6,4.0,7,4,,0.0,,,-1
2014-12-30,8,4,-1,-4,-7,-9,46,29,18,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2014-12-31,10,4,-1,-1,-4,-7,59,41,30,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
