PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2007-10-1,23,18,13,10,4,-3,44,32,18,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2007-10-2,23,18,13,11,6,0,48,37,28,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2007-10-3,22,18,13,8,2,-1,36,28,19,,,,10.0,7.0,4.0,17,5,,0.0,,,-1
2007-10-4,21,17,13,14,5,-2,58,36,20,,,,10.0,7.0,4.0,9,5,,0.0,,,-1
2007-10-5,22,18,13,7,3,0,31,29,28,,,,10.0,7.0,4.0,9,5,,0.0,,,-1
2007-10-6,21,16,12,9,5,-3,50,39,22,,,,10.0,7.0,4.0,9,7,,0.0,,,-1
2007-10-7,20,17,14,3,-0,-7,28,23,12,,,,10.0,7.0,4.0,9,8,,0.0,,,-1
2007-10-8,20,17,13,7,1,-6,43,28,15,,,,10.0,7.0,4.0,6,5,,0.0,,,-1
2007-10-9,21,16,12,6,1,-5,28,25,19,,,,10.0,7.0,4.0,9,8,,0.0,,,-1
2007-10-10,21,16,12,9,2,-5,37,27,18,,,,10.0,7.0,4.0,6,3,,0.0,,,-1
2007-10-11,20,16,12,10,4,-4,48,35,20,,,,10.0,7.0,4.0,9,7,,0.0,,,-1
2007-10-12,20,16,13,8,4,-4,43,34,19,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2007-10-13,23,18,13,10,5,-3,43,32,20,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2007-10-14,21,18,14,10,8,4,50,44,35,,,,10.0,7.0,4.0,9,5,,0.0,,,-1
2007-10-15,23,18,14,10,6,1,52,39,28,,,,10.0,7.0,4.0,9,4,,0.0,8,,-1
2007-10-16,20,16,13,11,9,5,63,53,47,,,,10.0,8.0,4.0,9,5,,0.0,,,-1
2007-10-17,19,16,10,11,8,5,70,58,47,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2007-10-18,18,14,10,11,9,7,76,65,49,,,,10.0,7.0,4.0,9,2,,0.0,,,-1
2007-10-19,20,16,12,9,8,7,70,54,37,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2007-10-20,20,16,12,9,9,8,67,56,41,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2007-10-21,18,14,11,10,9,7,70,60,48,,,,10.0,7.0,4.0,6,4,,0.0,,,-1
2007-10-22,20,16,12,8,3,-3,70,36,19,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2007-10-23,21,17,12,7,3,-5,43,30,17,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2007-10-24,19,14,10,9,7,3,55,50,40,,,,10.0,8.5,4.0,6,1,,0.0,,,-1
2007-10-25,20,15,10,10,6,3,54,46,34,,,,10.0,7.0,4.0,6,1,,0.0,,,-1
2007-10-26,20,16,11,6,5,4,65,48,27,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2007-10-27,20,16,12,7,4,3,46,38,31,,,,10.0,8.5,4.0,6,1,,0.0,,,-1
2007-10-28,16,16,14,7,3,-1,43,33,23,,,,10.0,7.0,4.0,6,2,,0.0,,,-1
2007-10-29,20,12,12,7,1,-5,33,26,18,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2007-10-30,20,16,12,6,-1,-12,31,25,7,,,,10.0,7.0,4.0,9,3,,0.0,,,-1
2007-10-31,22,18,13,0,-7,-12,13,10,7,,,,10.0,7.0,4.0,9,7,,0.0,,,-1
