PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2014-5-1,27,22,16,10,7,4,30,27,24,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2014-5-2,25,22,18,9,7,5,32,29,24,,,,10.0,6.6,4.0,7,1,,0.0,,,-1
2014-5-3,20,18,15,10,7,5,53,39,29,,,,10.0,7.0,4.0,15,3,,0.0,8,Thunderstorm,-1
2014-5-4,23,18,12,12,9,6,88,50,35,,,,10.0,7.0,4.0,7,4,,4.0,8,,-1
2014-5-5,20,15,10,12,10,6,70,56,45,,,,10.0,7.0,4.0,4,2,,0.0,8,,-1
2014-5-6,20,17,14,13,10,7,68,55,47,,,,10.0,6.6,4.0,7,1,,11.0,8,,-1
2014-5-7,21,16,11,14,11,4,69,56,41,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2014-5-8,21,16,10,13,10,5,76,51,35,,,,10.0,8.8,4.0,13,5,,15.0,8,Thunderstorm,-1
2014-5-9,22,17,12,12,9,7,53,42,29,,,,10.0,8.0,4.0,7,4,,0.0,,,-1
2014-5-10,22,17,12,10,8,5,70,48,32,,,,10.0,5.7,4.0,15,5,,16.0,8,Rain-Thunderstorm,-1
2014-5-11,17,13,9,12,8,4,77,61,37,,,,10.0,7.0,4.0,11,7,,0.0,,Thunderstorm,-1
2014-5-12,10,9,8,9,8,7,93,85,67,,,,4.0,3.8,2.0,11,5,,55.0,8,Rain,-1
2014-5-13,13,10,7,10,8,5,93,83,63,,,,10.0,6.9,0.1,22,16,,0.0,8,,-1
2014-5-14,17,12,7,9,5,2,62,54,40,,,,10.0,8.3,4.0,26,6,,0.0,,,-1
2014-5-15,19,14,8,10,6,1,62,44,29,,,,10.0,8.3,4.0,7,4,,0.0,,,-1
2014-5-16,21,15,9,11,7,3,58,46,31,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2014-5-17,20,15,10,12,8,6,64,53,44,,,,10.0,7.0,4.0,7,2,,1.0,8,,-1
2014-5-18,16,13,10,12,8,5,70,61,52,,,,10.0,4.8,4.0,15,5,,7.0,8,Rain,-1
2014-5-19,20,14,9,14,9,4,70,58,37,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2014-5-20,20,16,13,12,7,4,58,47,40,,,,10.0,7.0,4.0,15,5,,2.0,8,,-1
2014-5-21,20,16,11,12,8,3,57,48,36,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2014-5-22,22,18,13,12,9,6,58,51,38,,,,10.0,7.0,4.0,4,2,,9.0,8,,-1
2014-5-23,22,16,10,9,6,2,56,38,31,,,,10.0,6.6,4.0,93,13,,8.0,,,-1
2014-5-24,22,16,11,9,6,2,43,34,21,,,,10.0,7.4,4.0,7,4,,0.0,,,-1
2014-5-25,24,18,12,10,5,3,41,32,24,,,,10.0,7.0,4.0,13,6,,4.0,8,Thunderstorm,-1
2014-5-26,24,18,11,11,7,3,52,40,29,,,,10.0,6.3,4.0,7,3,,0.0,,,-1
2014-5-27,24,18,11,11,8,4,51,36,24,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2014-5-28,26,21,16,11,8,3,39,30,23,,,,10.0,8.3,4.0,4,3,,0.0,,,-1
2014-5-29,27,22,19,11,9,4,31,26,25,,,,10.0,10.0,10.0,7,3,,0.0,,,-1
2014-5-30,23,18,14,14,8,4,67,39,27,,,,10.0,7.0,4.0,30,10,,10.0,8,Hail-Thunderstorm,-1
2014-5-31,23,18,12,12,7,3,54,36,28,,,,10.0,7.7,4.0,15,8,,2.0,8,,-1
