PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2012-5-1,14,10,6,4,2,-2,72,49,32,,,,10.0,7.0,4.0,33,15,,4.0,8,Rain-Thunderstorm,-1
2012-5-2,18,14,10,4,2,-2,39,33,28,,,,10.0,7.0,4.0,30,15,,0.0,,,-1
2012-5-3,20,16,11,5,4,3,45,38,27,,,,10.0,6.0,4.0,7,2,,0.0,,,-1
2012-5-4,22,17,12,7,4,3,44,34,28,,,,10.0,7.0,4.0,7,2,,0.0,,Thunderstorm,-1
2012-5-5,22,18,14,7,5,3,40,31,26,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-5-6,20,17,14,11,9,5,57,48,41,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2012-5-7,20,18,15,11,8,2,48,42,30,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-5-8,23,18,14,9,7,5,51,36,29,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2012-5-9,25,21,17,11,7,4,33,30,26,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2012-5-10,24,20,16,10,8,6,52,38,32,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2012-5-11,22,17,12,9,8,6,70,45,33,,,,10.0,7.0,4.0,15,9,,9.0,8,Rain-Thunderstorm,-1
2012-5-12,21,16,11,9,7,3,63,46,39,,,,10.0,7.0,4.0,15,7,,1.0,8,,-1
2012-5-13,21,20,15,9,6,4,37,34,27,,,,10.0,8.0,4.0,7,5,,0.0,,,-1
2012-5-14,23,20,15,6,4,3,33,27,23,,,,10.0,8.0,4.0,4,3,,0.0,,,-1
2012-5-15,23,18,14,8,6,4,50,36,23,,,,10.0,7.0,4.0,37,7,,2.0,,Thunderstorm,-1
2012-5-16,25,20,16,11,7,3,36,32,27,,,,10.0,7.0,4.0,33,18,,0.0,,,-1
2012-5-17,31,24,15,10,8,6,63,46,36,,,,10.0,7.0,4.0,22,15,,2.0,8,,-1
2012-5-18,22,17,12,11,8,3,70,47,28,,,,10.0,7.0,4.0,15,9,,2.0,,Rain-Thunderstorm,-1
2012-5-19,25,20,16,6,3,1,30,24,20,,,,10.0,7.0,4.0,18,11,,0.0,,,-1
2012-5-20,23,20,14,8,6,3,51,41,28,,,,10.0,7.0,4.0,18,10,,0.0,8,Rain,-1
2012-5-21,21,18,14,9,6,4,46,42,37,,,,10.0,7.0,4.0,22,13,,3.0,,Thunderstorm,-1
2012-5-22,21,17,13,11,6,4,50,38,28,,,,10.0,7.0,4.0,18,13,,2.0,,,-1
2012-5-23,23,20,16,9,4,1,33,28,20,,,,10.0,7.0,4.0,11,7,,0.0,,,-1
2012-5-24,25,24,19,7,6,4,32,26,21,,,,10.0,8.0,4.0,11,9,,0.0,,,-1
2012-5-25,20,18,16,10,8,5,54,43,27,,,,10.0,7.0,4.0,15,6,,0.0,8,Rain,-1
2012-5-26,22,18,15,10,8,7,52,40,31,,,,10.0,7.0,4.0,11,3,,6.0,,,-1
2012-5-27,25,24,20,9,8,6,30,29,27,,,,10.0,8.0,4.0,11,7,,0.0,,,-1
2012-5-28,27,22,18,9,8,7,39,28,21,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-5-29,28,24,20,10,6,2,27,22,17,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-5-30,29,24,20,10,7,4,26,22,19,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-5-31,30,26,20,11,9,5,37,26,22,,,,10.0,7.0,4.0,15,5,,0.0,,,-1
