PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2004-10-1,22,21,18,12,11,10,50,50,50,,,,10.0,10.0,10.0,6,6,,0.0,8,,-1
2004-10-2,14,14,13,10,8,6,68,59,50,,,,10.0,10.0,10.0,13,11,,2.0,8,,-1
2004-10-3,20,,17,9,9,9,49,49,49,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-4,22,21,17,11,11,11,58,50,42,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
2004-10-5,22,,18,10,10,10,48,48,48,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-6,22,22,19,11,11,11,49,44,39,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-7,22,,22,11,11,11,39,39,39,,,,10.0,10.0,10.0,4,4,,0.0,,,-1
2004-10-8,21,21,16,11,10,10,53,48,42,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-9,18,18,16,8,7,6,39,39,39,,,,10.0,10.0,10.0,35,35,,0.0,,,-1
2004-10-10,9,,9,8,8,8,88,88,88,,,,4.0,4.0,4.0,17,17,,15.0,8,Rain-Thunderstorm,-1
2004-10-11,14,13,13,10,8,5,81,66,50,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-12,17,,14,8,8,8,57,57,57,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-13,18,17,16,8,8,7,52,46,40,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-14,18,,18,9,9,9,48,48,48,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-15,18,,15,10,10,10,63,63,63,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-16,15,12,12,7,7,7,56,56,56,,,,10.0,10.0,10.0,6,2,,0.0,8,,-1
2004-10-17,14,12,9,6,6,5,66,62,58,,,,10.0,10.0,10.0,24,12,,0.0,8,,-1
2004-10-18,13,,13,5,5,5,50,50,50,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-19,18,16,16,6,5,4,39,36,34,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-20,18,18,16,7,6,5,47,39,31,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-21,18,17,15,6,6,5,42,37,32,,,,10.0,10.0,10.0,6,2,,0.0,,,-1
2004-10-22,17,17,14,8,6,5,57,44,32,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2004-10-23,12,9,9,8,8,7,84,80,76,,,,10.0,7.0,4.0,6,6,,9.0,8,,-1
2004-10-24,14,13,9,4,4,4,62,51,40,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2004-10-25,12,,9,7,7,7,76,76,76,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2004-10-26,16,,13,5,5,5,45,45,45,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-27,16,,13,8,8,8,62,62,62,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-28,16,,13,8,8,8,62,62,62,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2004-10-29,,,,,,,,,,,,,,,,,,,,,,
2004-10-30,,,,,,,,,,,,,,,,,,,,,,
2004-10-31,,,,,,,,,,,,,,,,,,,,,,
