PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2006-11-1,19,18,14,11,10,11,74,63,52,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-11-2,20,20,15,10,8,7,63,48,33,,,,10.0,10.0,10.0,9,6,,0.0,,,-1
2006-11-3,19,18,15,10,10,9,63,54,44,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-11-4,19,19,13,10,10,10,74,59,44,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-11-5,19,19,14,10,10,10,68,56,44,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-11-6,19,18,12,10,9,8,81,62,43,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-11-7,19,18,14,10,10,10,68,58,49,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
2006-11-8,19,16,14,9,8,8,55,54,54,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
2006-11-9,18,18,13,10,10,10,74,62,49,,,,10.0,10.0,10.0,9,7,,0.0,,,-1
2006-11-10,15,14,13,7,6,6,56,56,55,,,,10.0,10.0,10.0,4,2,,0.0,8,,-1
2006-11-11,13,12,12,8,8,7,67,66,64,,,,10.0,10.0,10.0,6,4,,0.0,8,,-1
2006-11-12,8,,8,7,7,7,90,90,90,,,,0.1,0.1,0.1,9,9,,0.0,8,,-1
2006-11-13,14,13,9,6,4,2,55,52,49,,,,10.0,10.0,10.0,6,4,,2.0,,,-1
2006-11-14,16,16,12,7,4,2,61,44,27,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
2006-11-15,11,10,6,3,2,0,72,55,38,,,,10.0,7.0,4.0,4,4,,0.0,8,Rain,-1
2006-11-16,15,14,11,7,7,7,70,61,52,,,,10.0,10.0,10.0,70,47,,0.0,8,,-1
2006-11-17,8,8,7,6,5,4,89,80,72,,,,10.0,7.0,4.0,6,2,,1.0,8,Rain,-1
2006-11-18,9,8,8,8,8,7,93,93,93,,,,10.0,5.0,0.1,6,6,,1.0,8,,-1
2006-11-19,14,14,10,4,4,4,56,48,40,,,,10.0,10.0,10.0,17,13,,0.0,,,-1
2006-11-20,10,,10,6,5,4,70,70,70,,,,10.0,10.0,10.0,93,62,,0.0,,,-1
2006-11-21,12,10,6,4,4,4,81,68,56,,,,10.0,10.0,10.0,6,4,,3.0,8,,-1
2006-11-22,8,8,6,6,6,5,90,85,80,,,,10.0,10.0,10.0,0,0,,3.0,,Rain-Thunderstorm,-1
2006-11-23,11,10,6,3,2,1,57,54,50,,,,10.0,10.0,10.0,9,9,,0.0,,,-1
2006-11-24,10,10,7,0,-0,-1,50,42,33,,,,10.0,10.0,10.0,9,6,,0.0,,,-1
2006-11-25,12,12,7,0,-2,-3,50,36,22,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-11-26,10,10,7,2,0,-1,57,46,34,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
2006-11-27,6,6,6,-0,0,-0,56,52,49,,,,10.0,10.0,10.0,0,0,,0.0,8,,-1
2006-11-28,10,10,8,1,-0,-2,51,42,32,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-11-29,8,8,6,-0,-0,-0,49,45,41,,,,10.0,10.0,10.0,9,6,,0.0,,,-1
2006-11-30,10,10,5,2,0,-1,55,50,44,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
