PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-11-1,17,13,9,8,6,4,51,48,42,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2015-11-2,17,14,10,8,5,3,62,49,35,,,,10.0,7.0,4.0,11,6,,0.0,8,Rain,-1
2015-11-3,14,12,10,7,6,3,77,59,45,,,,10.0,7.0,4.0,7,6,,1.0,8,,-1
2015-11-4,7,6,4,6,5,3,91,85,69,,,,4.0,1.9,0.1,7,4,,74.0,8,Rain-Thunderstorm,-1
2015-11-5,10,6,3,8,5,1,93,82,57,,,,4.0,1.7,0.1,7,1,,0.0,8,,-1
2015-11-6,14,9,4,5,2,-1,65,51,39,,,,10.0,7.4,4.0,7,2,,0.0,,,-1
2015-11-7,15,10,5,5,3,-1,72,52,32,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2015-11-8,15,11,7,6,2,-1,61,44,33,,,,10.0,7.4,4.0,4,3,,0.0,,,-1
2015-11-9,10,9,7,3,2,0,65,51,42,,,,10.0,7.0,4.0,11,5,,1.0,8,,-1
2015-11-10,12,9,6,5,2,0,69,54,43,,,,10.0,7.4,4.0,7,4,,0.0,8,,-1
2015-11-11,13,10,6,6,2,0,57,46,40,,,,10.0,8.0,4.0,7,3,,0.0,8,,-1
2015-11-12,14,10,5,5,2,0,69,44,35,,,,10.0,8.0,4.0,7,3,,3.0,8,Rain,-1
2015-11-13,14,11,8,11,7,2,88,75,57,,,,10.0,6.0,4.0,7,3,,15.0,8,,-1
2015-11-14,16,12,8,6,4,1,77,50,34,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2015-11-15,15,10,5,4,2,-2,50,40,32,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2015-11-16,16,11,6,4,-0,-5,51,34,20,,,,10.0,7.0,4.0,15,7,,0.0,,,-1
2015-11-17,17,12,8,4,-2,-6,46,26,18,,,,10.0,7.0,4.0,11,6,,0.0,,,-1
2015-11-18,20,14,9,3,-7,-12,23,14,7,,,,10.0,6.6,4.0,15,7,,0.0,,,-1
2015-11-19,21,16,12,7,-1,-8,39,27,13,,,,10.0,6.0,4.0,7,3,,0.0,,,-1
2015-11-20,19,14,8,8,3,-1,55,39,26,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2015-11-21,19,14,10,6,2,-2,50,37,17,,,,10.0,6.6,4.0,4,0,,0.0,,,-1
2015-11-22,15,10,6,-1,-2,-5,36,28,16,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2015-11-23,17,12,6,4,-1,-5,40,33,20,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2015-11-24,17,12,7,4,0,-5,48,35,23,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2015-11-25,13,10,7,-1,-3,-4,31,28,25,,,,10.0,7.0,4.0,4,3,,0.0,8,,-1
2015-11-26,13,9,5,2,-2,-6,47,35,25,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2015-11-27,14,9,4,3,0,-2,54,44,32,,,,10.0,7.4,4.0,7,4,,0.0,,,-1
2015-11-28,15,9,3,2,-1,-5,49,34,18,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2015-11-29,15,8,2,4,-4,-8,37,24,11,,,,23.0,8.6,4.0,178,22,,0.0,,,-1
2015-11-30,16,9,2,4,-0,-5,49,34,20,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
