PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2010-12-1,16,13,8,3,2,0,55,45,33,,,,10.0,8.0,4.0,7,4,,0.0,,,-1
2010-12-2,14,12,9,8,4,0,90,56,34,,,,10.0,8.0,4.0,7,7,,0.0,,,-1
2010-12-3,14,12,8,6,1,-1,69,48,33,,,,10.0,6.0,4.0,7,5,,0.0,,,-1
2010-12-4,14,12,6,6,2,-3,55,47,36,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2010-12-5,12,,8,3,3,3,61,61,61,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2010-12-6,13,9,6,5,2,-2,49,47,42,,,,10.0,8.0,4.0,7,2,,0.0,,,-1
2010-12-7,12,12,8,5,4,2,54,52,51,,,,10.0,10.0,10.0,74,30,,0.0,,,-1
2010-12-8,12,9,6,2,0,-1,49,45,40,,,,10.0,8.0,4.0,7,2,,0.0,,,-1
2010-12-9,12,5,5,4,2,-1,69,62,55,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2010-12-10,14,11,7,6,-4,-11,55,29,15,,,,10.0,8.0,4.0,11,7,,0.0,,,-1
2010-12-11,13,10,6,-5,-8,-13,24,18,13,,,,10.0,8.0,4.0,11,7,,0.0,,,-1
2010-12-12,16,12,6,-5,-7,-11,29,18,12,,,,10.0,8.0,4.0,4,2,,0.0,,,-1
2010-12-13,11,8,5,-0,-3,-6,56,40,29,,,,10.0,5.5,4.0,4,2,,0.0,,,-1
2010-12-14,12,10,8,-3,-6,-10,26,21,16,,,,10.0,8.0,4.0,7,3,,0.0,,,-1
2010-12-15,18,14,6,-1,-4,-5,30,24,18,,,,10.0,8.0,4.0,4,2,,0.0,,,-1
2010-12-16,12,9,5,2,-4,-7,54,33,22,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-12-17,10,7,3,2,-3,-9,64,42,27,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2010-12-18,10,8,3,-7,-8,-9,29,26,24,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2010-12-19,12,7,2,-0,-4,-6,44,35,24,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2010-12-20,14,12,4,-3,-5,-7,31,28,25,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-12-21,16,10,3,2,-3,-7,42,33,26,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2010-12-22,11,8,4,0,-3,-6,53,43,33,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2010-12-23,11,9,4,0,-2,-4,50,48,46,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2010-12-24,11,6,3,2,-1,-4,52,46,43,,,,10.0,8.0,4.0,0,0,,0.0,,,-1
2010-12-25,13,8,3,-2,-3,-4,52,45,37,,,,10.0,6.0,4.0,0,0,,0.0,,,-1
2010-12-26,11,7,3,0,-2,-4,61,48,38,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2010-12-27,8,8,4,-2,-2,-2,54,44,35,,,,10.0,7.0,4.0,4,4,,0.0,,,-1
2010-12-28,10,6,3,-2,-3,-4,52,41,35,,,,10.0,7.0,4.0,7,7,,0.0,8,,-1
2010-12-29,9,7,5,0,-0,-1,63,53,43,,,,10.0,7.0,4.0,7,7,,0.0,8,,-1
2010-12-30,3,2,0,2,1,-0,99,94,87,,,,4.0,3.0,0.1,4,3,,15.0,8,Snow,-1
2010-12-31,5,2,0,2,1,0,99,90,81,,,,10.0,6.0,0.1,9,6,,1.0,8,Snow,-1
