PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-2-1,3,1,-1,0,-4,-6,81,57,40,,,,10.0,4.7,0.1,11,3,,4.0,8,Snow,-1
2015-2-2,3,2,0,1,0,-0,92,85,76,,,,10.0,8.0,4.0,4,0,,4.0,8,,-1
2015-2-3,3,2,2,2,1,-1,98,88,76,,,,4.0,1.2,0.1,4,0,,3.0,8,Rain,-1
2015-2-4,9,4,0,-3,-6,-10,46,34,21,,,,10.0,7.4,4.0,15,6,,0.0,,,-1
2015-2-5,11,5,-1,0,-4,-7,62,44,16,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2015-2-6,10,4,-1,0,-3,-8,61,46,30,,,,10.0,7.4,4.0,7,1,,0.0,,,-1
2015-2-7,6,2,-2,0,-3,-5,100,63,43,,,,10.0,4.0,0.1,7,1,,16.0,8,Snow,-1
2015-2-8,6,2,-2,-0,-2,-4,75,69,62,,,,10.0,5.3,0.1,4,1,,3.0,8,Snow,-1
2015-2-9,12,6,-1,2,-2,-5,55,37,29,,,,10.0,7.4,4.0,4,3,,0.0,,,-1
2015-2-10,14,8,2,-1,-4,-6,38,30,23,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2015-2-11,14,8,3,0,-4,-5,38,29,18,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2015-2-12,14,10,5,-2,-5,-8,43,29,18,,,,10.0,5.2,4.0,7,3,,0.0,,,-1
2015-2-13,15,10,4,0,-4,-6,40,29,13,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2015-2-14,16,10,4,-0,-3,-5,35,25,18,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2015-2-15,17,10,4,0,-4,-15,37,22,6,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2015-2-16,8,6,3,4,1,-8,91,65,18,,,,10.0,6.0,0.1,15,6,,17.0,8,Rain-Thunderstorm,-1
2015-2-17,10,8,6,6,4,3,81,72,63,,,,10.0,5.5,4.0,7,6,,0.0,8,,-1
2015-2-18,8,6,4,6,3,-0,90,73,56,,,,10.0,3.8,0.1,7,1,,15.0,8,Rain-Hail-Thunderstorm,-1
2015-2-19,6,4,2,4,2,0,92,84,63,,,,10.0,4.3,0.1,7,2,,24.0,8,Rain,-1
2015-2-20,7,4,2,5,4,3,91,86,80,,,,10.0,5.2,0.1,0,0,,4.0,8,Rain,-1
2015-2-21,12,8,3,7,3,0,90,67,34,,,,10.0,7.0,4.0,4,0,,0.0,8,,-1
2015-2-22,18,10,3,6,3,0,72,49,31,,,,10.0,7.0,4.0,4,0,,0.0,,,-1
2015-2-23,15,10,6,3,1,-1,55,35,23,,,,10.0,7.0,4.0,7,2,,0.0,8,,-1
2015-2-24,10,7,4,6,4,0,99,72,34,,,,10.0,3.0,0.1,15,6,,23.0,8,Rain-Thunderstorm,-1
2015-2-25,6,4,-1,6,2,-1,100,83,71,,,,10.0,2.8,0.1,15,12,,22.0,8,Rain-Thunderstorm,-1
2015-2-26,7,2,-2,-0,-2,-4,88,63,37,,,,10.0,6.0,0.1,4,3,,3.0,8,,-1
2015-2-27,9,6,2,0,-2,-5,57,49,38,,,,10.0,6.6,4.0,4,2,,0.0,,,-1
2015-2-28,9,5,1,-1,-3,-5,52,38,31,,,,10.0,7.0,4.0,13,5,,0.0,,,-1
