PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2014-8-1,23,20,17,20,18,15,96,88,67,,,,10.0,3.3,0.1,7,0,,2.0,8,Rain,-1
2014-8-2,24,20,15,20,17,14,88,79,67,,,,10.0,5.3,0.1,4,0,,7.0,8,Rain,-1
2014-8-3,24,20,16,20,18,16,88,78,63,,,,10.0,6.0,0.1,7,1,,0.0,8,,-1
2014-8-4,24,20,17,22,19,16,85,81,72,,,,10.0,4.6,0.1,0,0,,0.0,8,,-1
2014-8-5,23,20,17,20,19,16,89,85,81,,,,10.0,3.2,0.1,0,0,,0.0,8,,-1
2014-8-6,25,22,18,21,20,18,95,85,71,,,,10.0,4.0,0.1,7,3,,0.0,8,,-1
2014-8-7,22,20,18,20,18,15,95,85,72,,,,4.0,3.0,0.1,4,1,,15.0,8,Rain-Thunderstorm,-1
2014-8-8,21,18,16,20,17,14,91,86,72,,,,10.0,2.8,0.1,0,0,,10.0,8,Rain,-1
2014-8-9,22,18,15,19,16,14,90,81,72,,,,10.0,7.0,4.0,4,1,,19.0,8,,-1
2014-8-10,23,20,16,20,17,15,89,79,68,,,,10.0,3.3,0.1,4,1,,0.0,8,,-1
2014-8-11,23,20,16,20,18,15,89,83,73,,,,10.0,2.8,0.1,4,1,,0.0,8,,-1
2014-8-12,24,20,16,21,18,15,93,86,71,,,,10.0,3.5,0.1,4,2,,1.0,8,,-1
2014-8-13,24,20,17,21,19,18,96,88,76,,,,10.0,1.8,0.1,4,2,,0.0,8,,-1
2014-8-14,23,20,18,21,19,18,95,88,82,,,,10.0,1.8,0.1,4,1,,0.0,8,,-1
2014-8-15,24,20,16,21,17,13,95,87,69,,,,4.0,1.0,0.1,7,3,,31.0,8,,-1
2014-8-16,19,15,11,15,12,9,95,74,57,,,,10.0,7.0,4.0,15,5,,13.0,8,Rain-Thunderstorm,-1
2014-8-17,23,18,12,17,12,8,68,58,49,,,,10.0,7.0,4.0,7,3,,0.0,8,,-1
2014-8-18,26,20,14,20,14,9,73,57,44,,,,10.0,7.4,4.0,4,1,,0.0,,,-1
2014-8-19,26,20,15,20,15,9,81,60,35,,,,10.0,6.0,0.1,4,1,,0.0,8,,-1
2014-8-20,24,20,15,20,16,10,89,74,52,,,,10.0,4.5,0.1,4,1,,0.0,8,,-1
2014-8-21,23,19,15,21,18,15,90,82,66,,,,10.0,2.5,0.1,7,2,,0.0,8,,-1
2014-8-22,25,20,14,20,16,12,86,76,57,,,,10.0,3.9,0.1,13,2,,5.0,8,Thunderstorm,-1
2014-8-23,24,18,12,18,15,10,87,71,58,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2014-8-24,25,20,16,18,15,11,84,69,54,,,,10.0,6.6,4.0,7,3,,0.0,,,-1
2014-8-25,25,20,15,18,15,12,86,69,49,,,,10.0,7.4,4.0,7,3,,0.0,,Thunderstorm,-1
2014-8-26,24,21,18,18,15,9,84,66,47,,,,10.0,7.0,4.0,7,5,,1.0,8,,-1
2014-8-27,24,20,15,18,13,7,79,57,39,,,,10.0,7.0,4.0,15,4,,0.0,,Thunderstorm,-1
2014-8-28,23,19,15,15,11,7,69,54,39,,,,10.0,7.0,4.0,15,6,,0.0,,,-1
2014-8-29,24,20,16,16,13,8,72,56,44,,,,10.0,7.4,4.0,15,8,,0.0,,,-1
2014-8-30,24,20,15,18,14,10,69,59,54,,,,10.0,7.0,4.0,7,3,,7.0,,,-1
2014-8-31,25,20,15,18,15,11,78,64,47,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
